"Plot Title: YG_1m"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 20580742, SEN S/N: 20580742)","RH, % (LGR S/N: 20580742, SEN S/N: 20580742)"
557,04/13/19 03:22:58 AM,6.255,88.879
558,04/13/19 03:52:58 AM,4.792,91.554
559,04/13/19 04:22:58 AM,5.102,90.701
560,04/13/19 04:52:58 AM,6.153,92.159
561,04/13/19 05:22:58 AM,6.204,91.060
562,04/13/19 05:52:58 AM,5.719,81.981
563,04/13/19 06:22:58 AM,5.847,83.040
564,04/13/19 06:52:58 AM,4.818,84.291
565,04/13/19 07:22:58 AM,3.538,80.113
566,04/13/19 07:52:58 AM,3.406,83.464
567,04/13/19 08:22:58 AM,3.512,82.210
568,04/13/19 08:52:58 AM,17.629,47.545
569,04/13/19 09:22:58 AM,20.269,39.129
570,04/13/19 09:52:58 AM,21.700,34.981
571,04/13/19 10:22:58 AM,27.284,26.461
572,04/13/19 10:52:58 AM,28.369,17.908
573,04/13/19 11:22:58 AM,32.175,10.586
574,04/13/19 11:52:58 AM,36.606,6.492
575,04/13/19 12:22:58 PM,39.800,4.645
576,04/13/19 12:52:58 PM,40.000,3.378
577,04/13/19 01:22:58 PM,40.142,3.456
578,04/13/19 01:52:58 PM,42.090,2.971
579,04/13/19 02:22:58 PM,40.631,3.091
580,04/13/19 02:52:58 PM,37.590,3.699
581,04/13/19 03:22:58 PM,38.060,3.337
582,04/13/19 03:52:58 PM,37.206,3.616
583,04/13/19 04:22:58 PM,36.933,3.908
584,04/13/19 04:52:58 PM,36.633,5.902
585,04/13/19 05:22:58 PM,35.022,9.160
586,04/13/19 05:52:58 PM,33.053,11.922
587,04/13/19 06:22:58 PM,30.722,15.621
588,04/13/19 06:52:58 PM,28.617,17.498
589,04/13/19 07:22:58 PM,24.363,23.610
590,04/13/19 07:52:58 PM,21.748,30.296
591,04/13/19 08:22:58 PM,21.008,31.768
592,04/13/19 08:52:58 PM,16.749,47.151
593,04/13/19 09:22:58 PM,15.461,51.550
594,04/13/19 09:52:58 PM,13.690,59.287
595,04/13/19 10:22:58 PM,12.340,60.642
596,04/13/19 10:52:58 PM,13.786,62.122
597,04/13/19 11:22:58 PM,13.618,62.064
598,04/13/19 11:52:58 PM,12.582,65.893
599,04/14/19 12:22:58 AM,11.516,68.520
600,04/14/19 12:52:58 AM,10.222,72.573
601,04/14/19 01:22:58 AM,9.262,75.877
602,04/14/19 01:52:58 AM,9.386,73.216
603,04/14/19 02:22:58 AM,9.879,70.905
604,04/14/19 02:52:58 AM,7.820,75.932
605,04/14/19 03:22:58 AM,7.091,77.195
606,04/14/19 03:52:58 AM,6.560,75.177
607,04/14/19 04:22:58 AM,6.484,73.928
608,04/14/19 04:52:58 AM,5.847,76.388
609,04/14/19 05:22:58 AM,4.895,75.970
610,04/14/19 05:52:58 AM,5.205,73.749
611,04/14/19 06:22:58 AM,4.194,70.246
612,04/14/19 06:52:58 AM,3.854,73.091
613,04/14/19 07:22:58 AM,3.538,66.279
614,04/14/19 07:52:58 AM,3.195,69.001
615,04/14/19 08:22:58 AM,3.985,67.258
616,04/14/19 08:52:58 AM,14.290,41.619
617,04/14/19 09:22:58 AM,22.298,25.821
618,04/14/19 09:52:58 AM,25.137,21.350
619,04/14/19 10:22:58 AM,28.891,15.745
620,04/14/19 10:52:58 AM,29.590,11.208
621,04/14/19 11:22:58 AM,35.797,7.426
622,04/14/19 11:52:58 AM,35.529,6.056
623,04/14/19 12:22:58 PM,36.987,5.171
624,04/14/19 12:52:58 PM,39.262,4.035
625,04/14/19 01:22:58 PM,41.036,2.949
626,04/14/19 01:52:58 PM,42.505,2.526
627,04/14/19 02:22:58 PM,41.590,3.111
628,04/14/19 02:52:58 PM,39.658,5.313
629,04/14/19 03:22:58 PM,39.318,6.791
630,04/14/19 03:52:58 PM,38.060,7.346
631,04/14/19 04:22:58 PM,36.878,8.268
632,04/14/19 04:52:58 PM,34.995,10.036
633,04/14/19 05:22:58 PM,33.105,13.439
634,04/14/19 05:52:58 PM,32.021,12.241
635,04/14/19 06:22:58 PM,30.318,15.672
636,04/14/19 06:52:58 PM,27.481,24.340
637,04/14/19 07:22:58 PM,23.809,29.694
638,04/14/19 07:52:58 PM,21.795,33.301
639,04/14/19 08:22:58 PM,21.032,35.412
640,04/14/19 08:52:58 PM,18.271,43.446
641,04/14/19 09:22:58 PM,16.129,53.641
642,04/14/19 09:52:58 PM,14.481,57.194
643,04/14/19 10:22:58 PM,15.843,53.294
644,04/14/19 10:52:58 PM,14.936,55.843
645,04/14/19 11:22:58 PM,14.816,55.643
646,04/14/19 11:52:58 PM,12.727,59.817
647,04/15/19 12:22:58 AM,11.273,64.675
648,04/15/19 12:52:58 AM,11.977,62.728
649,04/15/19 01:22:58 AM,10.247,64.813
650,04/15/19 01:52:58 AM,8.593,71.580
651,04/15/19 02:22:58 AM,8.120,72.379
652,04/15/19 02:52:58 AM,7.970,71.486
653,04/15/19 03:22:58 AM,8.195,65.540
654,04/15/19 03:52:58 AM,7.469,68.416
655,04/15/19 04:22:58 AM,7.870,71.299
656,04/15/19 04:52:58 AM,7.444,66.373
657,04/15/19 05:22:58 AM,6.153,72.788
658,04/15/19 05:52:58 AM,6.408,71.456
659,04/15/19 06:22:58 AM,5.796,65.421
660,04/15/19 06:52:58 AM,5.385,68.780
661,04/15/19 07:22:58 AM,4.480,59.959
662,04/15/19 07:52:58 AM,4.558,71.477
663,04/15/19 08:22:58 AM,5.076,65.546
664,04/15/19 08:52:58 AM,15.772,41.660
665,04/15/19 09:22:58 AM,22.729,29.706
666,04/15/19 09:52:58 AM,25.817,23.605
667,04/15/19 10:22:58 AM,30.444,16.319
668,04/15/19 10:52:58 AM,30.596,12.254
669,04/15/19 11:22:58 AM,36.200,8.687
670,04/15/19 11:52:58 AM,36.905,7.386
671,04/15/19 12:22:58 PM,40.458,5.482
672,04/15/19 12:52:58 PM,39.488,5.308
673,04/15/19 01:22:58 PM,39.234,4.706
674,04/15/19 01:52:58 PM,39.460,4.637
675,04/15/19 02:22:58 PM,39.205,5.152
676,04/15/19 02:52:58 PM,40.804,4.594
677,04/15/19 03:22:58 PM,41.443,4.309
678,04/15/19 03:52:58 PM,43.860,3.762
679,04/15/19 04:22:58 PM,38.532,6.249
680,04/15/19 04:52:58 PM,37.480,6.701
681,04/15/19 05:22:58 PM,35.850,6.765
682,04/15/19 05:52:58 PM,34.202,9.132
683,04/15/19 06:22:58 PM,32.355,8.633
684,04/15/19 06:52:58 PM,30.217,11.089
685,04/15/19 07:22:58 PM,24.847,24.055
686,04/15/19 07:52:58 PM,22.058,30.456
687,04/15/19 08:22:58 PM,21.246,33.284
688,04/15/19 08:52:58 PM,19.508,33.950
689,04/15/19 09:22:58 PM,17.938,37.393
690,04/15/19 09:52:58 PM,16.368,42.078
691,04/15/19 10:22:58 PM,14.361,46.255
692,04/15/19 10:52:58 PM,15.676,43.585
693,04/15/19 11:22:58 PM,13.810,48.114
694,04/15/19 11:52:58 PM,13.425,48.806
695,04/16/19 12:22:58 AM,13.786,48.699
696,04/16/19 12:52:58 AM,10.687,53.552
697,04/16/19 01:22:58 AM,10.051,55.109
698,04/16/19 01:52:58 AM,9.262,57.901
699,04/16/19 02:22:58 AM,8.841,57.835
700,04/16/19 02:52:58 AM,9.460,57.104
701,04/16/19 03:22:58 AM,8.095,59.478
702,04/16/19 03:52:58 AM,8.070,56.739
703,04/16/19 04:22:58 AM,7.318,57.035
704,04/16/19 04:52:58 AM,6.864,56.758
705,04/16/19 05:22:58 AM,6.763,60.308
706,04/16/19 05:52:58 AM,6.661,60.001
707,04/16/19 06:22:58 AM,5.024,61.432
708,04/16/19 06:52:58 AM,4.636,63.196
709,04/16/19 07:22:58 AM,5.076,62.129
710,04/16/19 07:52:58 AM,4.740,62.444
711,04/16/19 08:22:58 AM,5.821,56.889
712,04/16/19 08:52:58 AM,17.368,32.897
713,04/16/19 09:22:58 AM,21.366,23.373
714,04/16/19 09:52:58 AM,28.245,15.713
715,04/16/19 10:22:58 AM,31.077,12.705
716,04/16/19 10:52:58 AM,33.027,10.690
717,04/16/19 11:22:58 AM,35.689,7.717
718,04/16/19 11:52:58 AM,38.226,6.833
719,04/16/19 12:22:58 PM,39.943,5.618
720,04/16/19 12:52:58 PM,39.149,5.374
721,04/16/19 01:22:58 PM,42.001,4.472
722,04/16/19 01:52:58 PM,41.007,4.599
723,04/16/19 02:22:58 PM,42.594,3.960
724,04/16/19 02:52:58 PM,42.505,3.883
725,04/16/19 03:22:58 PM,40.085,5.398
726,04/16/19 03:52:58 PM,37.563,7.110
727,04/16/19 04:22:58 PM,36.552,8.037
728,04/16/19 04:52:58 PM,35.262,10.883
729,04/16/19 05:22:58 PM,33.730,13.250
730,04/16/19 05:52:58 PM,32.355,16.129
731,04/16/19 06:22:58 PM,30.596,18.877
732,04/16/19 06:52:58 PM,28.048,23.964
733,04/16/19 07:22:58 PM,23.424,31.511
734,04/16/19 07:52:58 PM,20.817,38.144
735,04/16/19 08:22:58 PM,19.508,40.279
736,04/16/19 08:52:58 PM,17.486,45.795
737,04/16/19 09:22:58 PM,15.103,49.926
738,04/16/19 09:52:58 PM,15.485,49.389
739,04/16/19 10:22:58 PM,13.762,53.727
740,04/16/19 10:52:58 PM,12.703,56.079
741,04/16/19 11:22:58 PM,11.929,57.607
742,04/16/19 11:52:58 PM,12.195,58.959
743,04/17/19 12:22:58 AM,10.590,58.910
744,04/17/19 12:52:58 AM,10.100,60.802
745,04/17/19 01:22:58 AM,10.173,57.749
746,04/17/19 01:52:58 AM,10.149,57.597
747,04/17/19 02:22:58 AM,9.460,58.729
748,04/17/19 02:52:58 AM,9.015,58.687
749,04/17/19 03:22:58 AM,9.163,58.151
750,04/17/19 03:52:58 AM,8.394,61.655
751,04/17/19 04:22:58 AM,10.198,61.842
752,04/17/19 04:52:58 AM,8.668,61.556
753,04/17/19 05:22:58 AM,8.020,63.989
754,04/17/19 05:52:58 AM,8.941,62.966
755,04/17/19 06:22:58 AM,6.611,64.314
756,04/17/19 06:52:58 AM,6.255,64.992
757,04/17/19 07:22:58 AM,6.102,66.214
758,04/17/19 07:52:58 AM,5.949,65.307
759,04/17/19 08:22:58 AM,8.319,52.457
760,04/17/19 08:52:58 AM,16.749,33.692
761,04/17/19 09:22:58 AM,20.317,28.201
762,04/17/19 09:52:58 AM,27.014,17.835
763,04/17/19 10:22:58 AM,32.407,13.804
764,04/17/19 10:52:58 AM,37.206,9.748
765,04/17/19 11:22:58 AM,36.119,8.978
766,04/17/19 11:52:58 AM,38.087,7.125
767,04/17/19 12:22:58 PM,39.943,6.288
768,04/17/19 12:52:58 PM,40.573,5.560
769,04/17/19 01:22:58 PM,42.505,4.860
770,04/17/19 01:52:58 PM,38.032,6.828
771,04/17/19 02:22:58 PM,37.425,5.849
772,04/17/19 02:52:58 PM,38.004,4.081
773,04/17/19 03:22:58 PM,39.545,6.723
774,04/17/19 03:52:58 PM,37.728,8.958
775,04/17/19 04:22:58 PM,36.606,8.186
776,04/17/19 04:52:58 PM,34.360,11.104
777,04/17/19 05:22:58 PM,31.331,15.151
778,04/17/19 05:52:58 PM,31.204,17.210
779,04/17/19 06:22:58 PM,27.284,20.927
780,04/17/19 06:52:58 PM,26.231,20.933
781,04/17/19 07:22:58 PM,23.112,25.063
782,04/17/19 07:52:58 PM,21.246,29.249
783,04/17/19 08:22:58 PM,18.295,37.072
784,04/17/19 08:52:58 PM,16.892,41.787
785,04/17/19 09:22:58 PM,15.294,45.870
786,04/17/19 09:52:58 PM,14.314,49.418
787,04/17/19 10:22:58 PM,11.783,53.712
788,04/17/19 10:52:58 PM,12.485,56.857
789,04/17/19 11:22:58 PM,11.565,57.997
790,04/17/19 11:52:58 PM,10.443,61.299
791,04/18/19 12:22:58 AM,9.928,65.851
792,04/18/19 12:52:58 AM,8.095,65.807
793,04/18/19 01:22:58 AM,8.891,65.693
794,04/18/19 01:52:58 AM,9.410,69.376
795,04/18/19 02:22:58 AM,7.594,66.656
796,04/18/19 02:52:58 AM,6.535,72.810
797,04/18/19 03:22:58 AM,6.230,71.005
798,04/18/19 03:52:58 AM,7.494,70.303
799,04/18/19 04:22:58 AM,7.318,65.667
800,04/18/19 04:52:58 AM,6.230,64.132
801,04/18/19 05:22:58 AM,5.205,65.484
802,04/18/19 05:52:58 AM,5.179,66.214
803,04/18/19 06:22:58 AM,3.985,68.235
804,04/18/19 06:52:58 AM,3.142,71.279
805,04/18/19 07:22:58 AM,3.485,70.494
806,04/18/19 07:52:58 AM,2.423,72.228
807,04/18/19 08:22:58 AM,3.827,67.648
808,04/18/19 08:52:58 AM,17.249,34.720
809,04/18/19 09:22:58 AM,17.201,31.961
810,04/18/19 09:52:58 AM,22.848,21.827
811,04/18/19 10:22:58 AM,27.924,17.109
812,04/18/19 10:52:58 AM,31.689,13.306
813,04/18/19 11:22:58 AM,34.045,9.127
814,04/18/19 11:52:58 AM,35.716,7.717
815,04/18/19 12:22:58 PM,36.987,6.798
816,04/18/19 12:52:58 PM,37.618,6.150
817,04/18/19 01:22:58 PM,40.631,3.691
818,04/18/19 01:52:58 PM,42.238,3.275
819,04/18/19 02:22:58 PM,39.318,3.775
820,04/18/19 02:52:58 PM,37.096,5.173
821,04/18/19 03:22:58 PM,36.039,5.590
822,04/18/19 03:52:58 PM,36.227,5.891
823,04/18/19 04:22:58 PM,34.757,5.630
824,04/18/19 04:52:58 PM,34.545,2.818
825,04/18/19 05:22:58 PM,31.740,9.846
826,04/18/19 05:52:58 PM,30.117,11.480
827,04/18/19 06:22:58 PM,27.998,15.984
828,04/18/19 06:52:58 PM,25.866,18.122
829,04/18/19 07:22:58 PM,21.008,27.953
830,04/18/19 07:52:58 PM,18.794,38.714
831,04/18/19 08:22:58 PM,16.439,44.087
832,04/18/19 08:52:58 PM,14.529,52.463
833,04/18/19 09:22:58 PM,13.281,58.834
834,04/18/19 09:52:58 PM,13.522,56.715
835,04/18/19 10:22:58 PM,12.122,60.311
836,04/18/19 10:52:58 PM,11.759,64.296
837,04/18/19 11:22:58 PM,9.952,65.596
838,04/18/19 11:52:58 PM,10.638,65.402
839,04/19/19 12:22:58 AM,9.163,67.542
840,04/19/19 12:52:58 AM,8.817,68.471
841,04/19/19 01:22:58 AM,7.820,71.233
842,04/19/19 01:52:58 AM,7.619,71.417
843,04/19/19 02:22:58 AM,5.847,73.962
844,04/19/19 02:52:58 AM,5.231,72.712
845,04/19/19 03:22:58 AM,4.480,64.816
846,04/19/19 03:52:58 AM,4.428,67.397
847,04/19/19 04:22:58 AM,3.801,69.534
848,04/19/19 04:52:58 AM,3.775,71.926
849,04/19/19 05:22:58 AM,3.406,68.126
850,04/19/19 05:52:58 AM,2.744,70.596
851,04/19/19 06:22:58 AM,3.116,70.146
852,04/19/19 06:52:58 AM,2.744,70.404
853,04/19/19 07:22:58 AM,2.690,68.351
854,04/19/19 07:52:58 AM,1.670,69.864
855,04/19/19 08:22:58 AM,2.850,65.676
856,04/19/19 08:52:58 AM,15.390,36.616
857,04/19/19 09:22:58 AM,19.579,27.908
858,04/19/19 09:52:58 AM,23.424,21.312
859,04/19/19 10:22:58 AM,25.817,14.677
860,04/19/19 10:52:58 AM,31.230,10.767
861,04/19/19 11:22:58 AM,33.887,7.807
862,04/19/19 11:52:58 AM,36.878,5.982
863,04/19/19 12:22:58 PM,35.342,5.793
864,04/19/19 12:52:58 PM,36.498,5.010
865,04/19/19 01:22:58 PM,38.756,4.173
866,04/19/19 01:52:58 PM,40.833,3.471
867,04/19/19 02:22:58 PM,39.971,4.723
868,04/19/19 02:52:58 PM,39.008,5.370
869,04/19/19 03:22:58 PM,36.173,7.952
870,04/19/19 03:52:58 PM,34.757,7.761
871,04/19/19 04:22:58 PM,35.529,7.712
872,04/19/19 04:52:58 PM,35.985,6.769
873,04/19/19 05:22:58 PM,33.365,10.848
874,04/19/19 05:52:58 PM,31.612,13.661
875,04/19/19 06:22:58 PM,27.998,20.098
876,04/19/19 06:52:58 PM,25.089,25.341
877,04/19/19 07:22:58 PM,20.936,31.429
878,04/19/19 07:52:58 PM,18.628,37.398
879,04/19/19 08:22:58 PM,16.844,43.437
880,04/19/19 08:52:58 PM,15.414,50.309
881,04/19/19 09:22:58 PM,13.064,60.405
882,04/19/19 09:52:58 PM,11.832,69.750
883,04/19/19 10:22:58 PM,10.883,75.882
884,04/19/19 10:52:58 PM,9.558,79.818
885,04/19/19 11:22:58 PM,9.854,78.741
886,04/19/19 11:52:58 PM,9.756,78.010
887,04/20/19 12:22:58 AM,8.070,83.025
888,04/20/19 12:52:58 AM,7.569,82.617
889,04/20/19 01:22:58 AM,6.382,87.366
890,04/20/19 01:52:58 AM,6.026,87.382
891,04/20/19 02:22:58 AM,4.869,88.252
892,04/20/19 02:52:58 AM,4.558,88.073
893,04/20/19 03:22:58 AM,3.643,90.403
894,04/20/19 03:52:58 AM,3.512,89.815
895,04/20/19 04:22:58 AM,3.036,89.895
896,04/20/19 04:52:58 AM,2.850,89.923
897,04/20/19 05:22:58 AM,2.530,86.780
898,04/20/19 05:52:58 AM,1.534,88.306
899,04/20/19 06:22:58 AM,2.128,85.891
900,04/20/19 06:52:58 AM,1.561,88.061
901,04/20/19 07:22:58 AM,1.099,86.758
902,04/20/19 07:52:58 AM,1.262,84.324
903,04/20/19 08:22:58 AM,2.983,82.219
904,04/20/19 08:52:58 AM,15.079,44.807
905,04/20/19 09:22:58 AM,19.746,29.694
906,04/20/19 09:52:58 AM,22.872,20.795
907,04/20/19 10:22:58 AM,28.518,15.868
908,04/20/19 10:52:58 AM,32.330,12.830
909,04/20/19 11:22:58 AM,32.665,9.080
910,04/20/19 11:52:58 AM,33.887,7.954
911,04/20/19 12:22:58 PM,37.700,5.856
912,04/20/19 12:52:58 PM,36.742,5.090
913,04/20/19 01:22:58 PM,37.838,4.449
914,04/20/19 01:52:58 PM,39.743,3.672
915,04/20/19 02:22:58 PM,39.829,3.000
916,04/20/19 02:52:58 PM,37.096,6.284
917,04/20/19 03:22:58 PM,35.850,7.060
918,04/20/19 03:52:58 PM,35.743,8.305
919,04/20/19 04:22:58 PM,34.413,7.164
920,04/20/19 04:52:58 PM,33.391,9.178
921,04/20/19 05:22:58 PM,31.459,12.146
922,04/20/19 05:52:58 PM,29.690,17.060
923,04/20/19 06:22:58 PM,27.825,18.651
924,04/20/19 06:52:58 PM,24.726,24.219
925,04/20/19 07:22:58 PM,20.793,30.550
926,04/20/19 07:52:58 PM,18.913,34.682
927,04/20/19 08:22:58 PM,16.177,43.834
928,04/20/19 08:52:58 PM,14.361,52.440
929,04/20/19 09:22:58 PM,12.582,57.709
930,04/20/19 09:52:58 PM,11.102,71.509
931,04/20/19 10:22:58 PM,10.590,76.429
932,04/20/19 10:52:58 PM,10.369,74.083
933,04/20/19 11:22:58 PM,9.534,77.608
934,04/20/19 11:52:58 PM,7.870,80.389
935,04/21/19 12:22:58 AM,7.594,84.000
936,04/21/19 12:52:58 AM,6.712,85.315
937,04/21/19 01:22:58 AM,6.255,85.493
938,04/21/19 01:52:58 AM,6.661,87.434
939,04/21/19 02:22:58 AM,7.318,86.086
940,04/21/19 02:52:58 AM,6.839,83.981
941,04/21/19 03:22:58 AM,4.662,84.020
942,04/21/19 03:52:58 AM,3.801,86.324
943,04/21/19 04:22:58 AM,3.985,75.777
944,04/21/19 04:52:58 AM,3.301,76.305
945,04/21/19 05:22:58 AM,2.343,75.726
946,04/21/19 05:52:58 AM,2.717,73.457
947,04/21/19 06:22:58 AM,1.289,80.106
948,04/21/19 06:52:58 AM,1.534,81.181
949,04/21/19 07:22:58 AM,1.425,83.643
950,04/21/19 07:52:58 AM,1.534,84.954
951,04/21/19 08:22:58 AM,2.182,82.424
952,04/21/19 08:52:58 AM,14.481,51.260
953,04/21/19 09:22:58 AM,18.105,35.586
954,04/21/19 09:52:58 AM,21.413,27.176
955,04/21/19 10:22:58 AM,24.726,19.035
956,04/21/19 10:52:58 AM,29.665,14.573
957,04/21/19 11:22:58 AM,31.382,11.639
958,04/21/19 11:52:58 AM,32.768,9.593
959,04/21/19 12:22:58 PM,38.004,6.457
960,04/21/19 12:52:58 PM,38.032,5.642
961,04/21/19 01:22:58 PM,37.508,4.590
962,04/21/19 01:52:58 PM,39.318,4.036
963,04/21/19 02:22:58 PM,36.688,4.644
964,04/21/19 02:52:58 PM,35.743,6.320
965,04/21/19 03:22:58 PM,35.102,7.185
966,04/21/19 03:52:58 PM,37.042,6.208
967,04/21/19 04:22:58 PM,35.422,7.708
968,04/21/19 04:52:58 PM,34.019,9.636
969,04/21/19 05:22:58 PM,31.357,13.291
970,04/21/19 05:52:58 PM,30.243,10.802
971,04/21/19 06:22:58 PM,28.667,12.746
972,04/21/19 06:52:58 PM,26.134,19.046
973,04/21/19 07:22:58 PM,21.557,27.120
974,04/21/19 07:52:58 PM,19.888,31.271
975,04/21/19 08:22:58 PM,18.414,33.782
976,04/21/19 08:52:58 PM,15.652,43.772
977,04/21/19 09:22:58 PM,14.385,47.660
978,04/21/19 09:52:58 PM,13.233,49.675
979,04/21/19 10:22:58 PM,13.858,47.250
980,04/21/19 10:52:58 PM,13.546,47.242
981,04/21/19 11:22:58 PM,11.078,53.519
982,04/21/19 11:52:58 PM,10.638,54.117
983,04/22/19 12:22:58 AM,11.346,47.700
984,04/22/19 12:52:58 AM,9.336,55.956
985,04/22/19 01:22:58 AM,8.020,60.137
986,04/22/19 01:52:58 AM,7.343,57.833
987,04/22/19 02:22:58 AM,7.820,60.075
988,04/22/19 02:52:58 AM,6.914,61.376
989,04/22/19 03:22:58 AM,5.949,59.883
990,04/22/19 03:52:58 AM,5.847,59.692
991,04/22/19 04:22:58 AM,4.662,62.087
992,04/22/19 04:52:58 AM,4.688,59.704
993,04/22/19 05:22:58 AM,4.089,63.584
994,04/22/19 05:52:58 AM,3.827,64.812
995,04/22/19 06:22:58 AM,3.801,62.738
996,04/22/19 06:52:58 AM,2.610,66.332
997,04/22/19 07:22:58 AM,2.423,66.353
998,04/22/19 07:52:58 AM,2.396,62.238
999,04/22/19 08:22:58 AM,3.301,60.337
1000,04/22/19 08:52:58 AM,14.218,36.627
1001,04/22/19 09:22:58 AM,18.675,28.438
1002,04/22/19 09:52:58 AM,20.960,23.754
1003,04/22/19 10:22:58 AM,27.407,17.786
1004,04/22/19 10:52:58 AM,29.340,14.772
1005,04/22/19 11:22:58 AM,34.229,10.881
1006,04/22/19 11:52:58 AM,36.039,8.168
1007,04/22/19 12:22:58 PM,34.677,7.832
1008,04/22/19 12:52:58 PM,37.535,7.109
1009,04/22/19 01:22:58 PM,38.952,5.815
1010,04/22/19 01:52:58 PM,39.205,6.342
1011,04/22/19 02:22:58 PM,38.728,6.329
1012,04/22/19 02:52:58 PM,36.851,7.237
1013,04/22/19 03:22:58 PM,36.281,7.441
1014,04/22/19 03:52:58 PM,36.525,9.285
1015,04/22/19 04:22:58 PM,35.770,10.063
1016,04/22/19 04:52:58 PM,32.794,11.695
1017,04/22/19 05:22:58 PM,31.331,14.007
1018,04/22/19 05:52:58 PM,29.966,14.730
1019,04/22/19 06:22:58 PM,27.505,19.124
1020,04/22/19 06:52:58 PM,25.040,22.450
1021,04/22/19 07:22:58 PM,21.819,25.853
1022,04/22/19 07:52:58 PM,19.888,28.335
1023,04/22/19 08:22:58 PM,18.438,28.953
1024,04/22/19 08:52:58 PM,17.296,30.186
1025,04/22/19 09:22:58 PM,15.127,34.452
1026,04/22/19 09:52:58 PM,13.040,41.730
1027,04/22/19 10:22:58 PM,11.904,48.019
1028,04/22/19 10:52:58 PM,11.734,55.573
1029,04/22/19 11:22:58 PM,11.394,53.353
1030,04/22/19 11:52:58 PM,10.492,51.407
1031,04/23/19 12:22:58 AM,9.460,50.262
1032,04/23/19 12:52:58 AM,8.742,51.916
1033,04/23/19 01:22:58 AM,8.668,54.245
1034,04/23/19 01:52:58 AM,7.293,58.528
1035,04/23/19 02:22:58 AM,6.864,56.581
1036,04/23/19 02:52:58 AM,6.864,77.472
1037,04/23/19 03:22:58 AM,7.192,88.959
1038,04/23/19 03:52:58 AM,5.949,91.753
1039,04/23/19 04:22:58 AM,6.965,95.382
1040,04/23/19 04:52:58 AM,6.813,96.012
1041,04/23/19 05:22:58 AM,5.975,94.568
1042,04/23/19 05:52:58 AM,5.591,95.482
1043,04/23/19 06:22:58 AM,4.766,95.849
1044,04/23/19 06:52:58 AM,4.376,94.634
1045,04/23/19 07:22:58 AM,5.488,94.785
1046,04/23/19 07:52:58 AM,5.949,94.511
1047,04/23/19 08:22:58 AM,6.788,92.198
1048,04/23/19 08:52:58 AM,15.891,67.096
1049,04/23/19 09:22:58 AM,21.700,34.849
1050,04/23/19 09:52:58 AM,25.162,28.450
1051,04/23/19 10:22:58 AM,28.196,23.281
1052,04/23/19 10:52:58 AM,31.281,17.214
1053,04/23/19 11:22:58 AM,30.900,13.987
1054,04/23/19 11:52:58 AM,35.235,10.919
1055,04/23/19 12:22:58 PM,36.987,10.107
1056,04/23/19 12:52:58 PM,35.049,11.603
1057,04/23/19 01:22:58 PM,34.045,14.057
1058,04/23/19 01:52:58 PM,33.391,13.163
1059,04/23/19 02:22:58 PM,33.783,13.180
1060,04/23/19 02:52:58 PM,34.519,12.597
1061,04/23/19 03:22:58 PM,34.413,11.868
1062,04/23/19 03:52:58 PM,31.561,14.447
1063,04/23/19 04:22:58 PM,31.103,11.483
1064,04/23/19 04:52:58 PM,29.740,13.578
1065,04/23/19 05:22:58 PM,27.924,17.180
1066,04/23/19 05:52:58 PM,26.353,20.209
1067,04/23/19 06:22:58 PM,24.823,19.041
1068,04/23/19 06:52:58 PM,22.872,22.103
1069,04/23/19 07:22:58 PM,20.103,28.285
1070,04/23/19 07:52:58 PM,18.533,33.990
1071,04/23/19 08:22:58 PM,17.653,39.787
1072,04/23/19 08:52:58 PM,16.749,47.621
1073,04/23/19 09:22:58 PM,15.485,55.074
1074,04/23/19 09:52:58 PM,15.533,56.902
1075,04/23/19 10:22:58 PM,14.457,59.260
1076,04/23/19 10:52:58 PM,12.025,69.187
1077,04/23/19 11:22:58 PM,12.147,65.264
1078,04/23/19 11:52:58 PM,11.102,73.196
1079,04/24/19 12:22:58 AM,10.883,72.058
1080,04/24/19 12:52:58 AM,10.394,72.495
1081,04/24/19 01:22:58 AM,10.565,73.537
1082,04/24/19 01:52:58 AM,11.078,68.467
1083,04/24/19 02:22:58 AM,9.756,73.290
1084,04/24/19 02:52:58 AM,10.247,71.821
1085,04/24/19 03:22:58 AM,9.682,73.943
1086,04/24/19 03:52:58 AM,9.238,76.256
1087,04/24/19 04:22:58 AM,9.682,75.246
1088,04/24/19 04:52:58 AM,8.444,72.777
1089,04/24/19 05:22:58 AM,9.952,80.095
1090,04/24/19 05:52:58 AM,8.841,78.740
1091,04/24/19 06:22:58 AM,9.731,86.955
1092,04/24/19 06:52:58 AM,8.270,78.588
1093,04/24/19 07:22:58 AM,7.469,81.530
1094,04/24/19 07:52:58 AM,7.419,76.667
1095,04/24/19 08:22:58 AM,8.020,75.480
1096,04/24/19 08:52:58 AM,16.249,49.988
1097,04/24/19 09:22:58 AM,20.579,44.517
1098,04/24/19 09:52:58 AM,23.881,40.363
1099,04/24/19 10:22:58 AM,24.968,38.837
1100,04/24/19 10:52:58 AM,27.112,33.652
1101,04/24/19 11:22:58 AM,29.815,29.229
1102,04/24/19 11:52:58 AM,30.925,27.768
1103,04/24/19 12:22:58 PM,32.433,27.536
1104,04/24/19 12:52:58 PM,27.161,35.836
1105,04/24/19 01:22:58 PM,28.221,34.090
1106,04/24/19 01:52:58 PM,28.345,32.276
1107,04/24/19 02:22:58 PM,30.394,29.790
